0.001,-0.00304464,0,0,0,0,1.1843 0.342 1.0116
0.002,-0.00220183,0,0.161456,0.173686,0.167571,1.1843 0.342 1.01159
0.003,-0.00121669,0,0.968166,1.12211,1.04514,1.1843 0.342 1.01157
0.004,-0.000254005,0,3.47824,3.23971,3.35898,1.1843 0.342 1.01154
0.005,0.000696536,0,7.6946,8.50012,8.09736,1.1843 0.342 1.0115
0.006,0.00168194,0,16.5474,16.3915,16.4695,1.1843 0.342 1.01145
0.007,0.0026302,0,28.9873,31.0065,29.9969,1.1843 0.342 1.01139
0.008,0.00367104,0,15.657,15.3019,15.4794,1.1843 0.342 1.01133
0.009,0.00466245,0,14.2691,15.2295,14.7493,1.1843 0.342 1.01125
0.01,0.00569593,0,14.3969,14.0052,14.2011,1.1843 0.342 1.01116
0.011,0.00673731,0,13.2864,14.2633,13.7748,1.1843 0.342 1.01106
0.012,0.00777487,0,13.6617,13.3225,13.4921,1.1843 0.342 1.01095
0.013,0.0087612,0,12.7442,13.8446,13.2944,1.1843 0.342 1.01084
0.014,0.00974812,0,13.3032,13.082,13.1926,1.1843 0.342 1.01071
0.015,0.0107393,0,12.5177,13.8168,13.1672,1.1843 0.342 1.01057
0.016,0.01173,0,13.2374,13.1792,13.2083,1.1843 0.342 1.01042
0.017,0.0127686,0,12.554,14.1056,13.3298,1.1843 0.342 1.01027
0.018,0.0138004,0,13.4315,13.5647,13.4981,1.1843 0.342 1.0101
0.019,0.014833,0,12.8389,14.6799,13.7594,1.1843 0.342 1.00992
0.02,0.0158662,0,13.8839,14.2224,14.0531,1.1843 0.342 1.00974
0.021,0.0169009,0,13.383,15.5349,14.459,1.1843 0.342 1.00954
0.022,0.0179345,0,14.6132,15.1575,14.8853,1.1843 0.342 1.00934
0.023,0.0189698,0,14.2127,16.683,15.4479,1.1843 0.342 1.00912
0.024,0.0200041,0,15.6528,16.3875,16.0202,1.1843 0.342 1.0089
0.025,0.0210383,0,15.3663,18.1477,16.757,1.1843 0.342 1.00866
0.026,0.0220688,0,17.041,17.9452,17.4931,1.1843 0.342 1.00842
0.027,0.0230962,0,16.8895,19.9609,18.4252,1.1843 0.342 1.00816
0.028,0.0240844,0,18.8297,19.8624,19.346,1.1843 0.342 1.0079
0.029,0.0250287,0,18.831,22.1651,20.498,1.1843 0.342 1.00762
0.03,0.0260649,0,21.0721,22.181,21.6265,1.1843 0.342 1.00734
0.031,0.0270704,0,21.2504,24.7989,23.0247,1.1843 0.342 1.00704
0.032,0.0280736,0,23.8223,24.9486,24.3855,1.1843 0.342 1.00674
0.033,0.0290654,0,24.3185,31.2897,27.8041,1.1843 0.342 1.00643
0.034,0.0300954,0,27.197,29.1231,28.16,1.1843 0.342 1.0061
0.035,0.0310841,0,30.581,32.5331,31.5571,1.1843 0.342 1.00577
0.036,0.0320749,0,31.9819,32.6655,32.3237,1.1843 0.342 1.00543
0.037,0.0330605,0,32.6192,36.325,34.4721,1.1843 0.342 1.00507
0.038,0.0340058,0,36.3463,36.8361,36.5912,1.1843 0.342 1.00471
0.039,0.0349988,0,37.3451,40.9824,39.1637,1.1843 0.342 1.00434
0.04,0.0360353,0,41.5831,41.7654,41.6743,1.1843 0.342 1.00396
0.041,0.0370705,0,42.956,46.4099,44.683,1.1843 0.342 1.00356
0.042,0.0381005,0,47.7292,47.4681,47.5987,1.1843 0.342 1.00316
0.043,0.0391297,0,49.4899,52.6424,51.0661,1.1843 0.342 1.00275
0.044,0.0401633,0,54.8366,53.9929,54.4148,1.1843 0.342 1.00233
0.045,0.0411916,0,57.0086,59.7209,58.3648,1.1843 0.342 1.0019
0.046,0.0422189,0,62.9597,61.3818,62.1707,1.1843 0.342 1.00146
0.047,0.0432047,0,65.5661,67.7033,66.6347,1.1843 0.342 1.00101
0.048,0.0441909,0,72.1663,69.6985,70.9324,1.1843 0.342 1.00055
0.049,0.0451757,0,75.2369,76.6469,75.9419,1.1843 0.342 1.00008
0.05,0.0461586,0,82.5228,78.9957,80.7592,1.1843 0.342 0.999595
0.051,0.047103,0,86.0889,86.6115,86.3502,1.1843 0.342 0.999105
0.052,0.0481321,0,94.1051,89.3483,91.7267,1.1843 0.342 0.998605
0.053,0.0491194,0,98.1694,100.667,99.4181,1.1843 0.342 0.998096
0.054,0.0500894,0,107.064,101.5,104.282,1.1843 0.342 0.997576
0.055,0.0511208,0,111.669,110.559,111.114,1.1843 0.342 0.997047
0.056,0.0521541,0,121.258,113.901,117.579,1.1843 0.342 0.996508
0.057,0.0531871,0,129.916,123.871,126.893,1.1843 0.342 0.995959
0.058,0.0542206,0,138.024,127.694,132.859,1.1843 0.342 0.995401
0.059,0.0552474,0,143.622,138.326,140.974,1.1843 0.342 0.994832
0.06,0.0562759,0,154.96,142.782,148.871,1.1843 0.342 0.994254
0.061,0.0572628,0,161.31,154.301,157.806,1.1843 0.342 0.993666
0.062,0.0582924,0,173.573,159.348,166.46,1.1843 0.342 0.993068
0.063,0.0593261,0,180.715,171.766,176.24,1.1843 0.342 0.992461
0.064,0.0602586,0,193.967,177.426,185.697,1.1843 0.342 0.991843
0.065,0.0612631,0,201.919,190.781,196.35,1.1843 0.342 0.991216
0.066,0.0622686,0,216.191,197.072,206.631,1.1843 0.342 0.990579
0.067,0.0632726,0,224.975,211.403,218.189,1.1843 0.342 0.989932
0.068,0.0642731,0,240.313,218.359,229.336,1.1843 0.342 0.989276
0.069,0.0652773,0,249.959,233.703,241.831,1.1843 0.342 0.988609
0.07,0.0662827,0,266.391,241.36,253.876,1.1843 0.342 0.987933
0.071,0.0672825,0,276.932,257.756,267.344,1.1843 0.342 0.987247
0.072,0.0682829,0,294.512,266.147,280.33,1.1843 0.342 0.986551
0.073,0.0692267,0,305.797,285.128,295.463,1.1843 0.342 0.985846
0.074,0.0702933,0,324.903,292.894,308.898,1.1843 0.342 0.98513
0.075,0.0712959,0,337.222,311.702,324.462,1.1843 0.342 0.984405
0.076,0.0723029,0,357.186,321.42,339.303,1.1843 0.342 0.98367
0.077,0.0733091,0,370.628,341.311,355.969,1.1843 0.342 0.982925
0.078,0.074307,0,391.864,351.982,371.923,1.1843 0.342 0.982171
0.079,0.0753059,0,406.37,373.051,389.711,1.1843 0.342 0.981406
0.08,0.0763065,0,434.736,384.752,409.744,1.1843 0.342 0.980632
0.081,0.0772539,0,445.86,407.035,426.448,1.1843 0.342 0.979848
0.082,0.0782577,0,469.854,419.538,444.696,1.1843 0.342 0.979054
0.083,0.0792691,0,486.117,443.103,464.61,1.1843 0.342 0.978251
0.084,0.0802537,0,511.355,456.663,484.009,1.1843 0.342 0.977437
0.085,0.0812438,0,528.942,481.52,505.231,1.1843 0.342 0.976614
0.086,0.0822338,0,555.568,496.121,525.845,1.1843 0.342 0.975781
0.087,0.0832185,0,574.48,522.326,548.403,1.1843 0.342 0.974938
0.088,0.0842082,0,602.555,538.01,570.283,1.1843 0.342 0.974086
0.089,0.0852008,0,622.808,565.594,594.201,1.1843 0.342 0.973223
0.09,0.0861864,0,652.356,582.385,617.371,1.1843 0.342 0.972351
0.091,0.0871715,0,673.965,611.39,642.677,1.1843 0.342 0.971469
0.092,0.0881608,0,705.027,629.341,667.184,1.1843 0.342 0.970577
0.093,0.0891078,0,727.695,658.347,693.021,1.1843 0.342 0.969676
0.094,0.0900353,0,760.938,678.035,719.487,1.1843 0.342 0.968764
0.095,0.0910329,0,785.103,710.433,747.768,1.1843 0.342 0.967843
0.096,0.0920205,0,819.258,730.634,774.946,1.1843 0.342 0.966912
0.097,0.0929777,0,845.091,764.373,804.732,1.1843 0.342 0.965971
0.098,0.0939694,0,880.88,785.945,833.413,1.1843 0.342 0.965021
0.099,0.0949663,0,908.234,821.162,864.698,1.1843 0.342 0.96406
0.1,0.0960045,0,945.662,844.095,894.879,1.1843 0.342 0.96309
0.101,0.0970455,0,974.544,880.842,927.693,1.1843 0.342 0.96211
0.102,0.0979917,0,1013.64,905.183,959.41,1.1843 0.342 0.96112
0.103,0.0990342,0,1044.09,943.509,993.801,1.1843 0.342 0.960121
0.104,0.100074,0,1095.04,969.255,1032.15,1.1843 0.342 0.959111
0.105,0.101132,0,1119.32,1009.28,1064.3,1.1843 0.342 0.958092
0.106,0.102179,0,1161.99,1036.43,1099.21,1.1843 0.342 0.957063
0.107,0.10321,0,1195.01,1078.08,1136.55,1.1843 0.342 0.956024
0.108,0.104245,0,1239.19,1106.82,1173.01,1.1843 0.342 0.954976
0.109,0.105279,0,1274.13,1150.14,1212.14,1.1843 0.342 0.953917
0.11,0.106313,0,1320.09,1180.46,1250.27,1.1843 0.342 0.952849
0.111,0.107302,0,1356.93,1225.51,1291.22,1.1843 0.342 0.951771
0.112,0.108293,0,1404.71,1257.43,1331.07,1.1843 0.342 0.950683
0.113,0.109278,0,1443.03,1298.44,1370.74,1.1843 0.342 0.949586
0.114,0.110311,0,1493.61,1335.56,1414.59,1.1843 0.342 0.948478
0.115,0.111254,0,1533.85,1384.92,1459.38,1.1843 0.342 0.947361
0.116,0.112243,0,1585.29,1420.16,1502.72,1.1843 0.342 0.946234
0.117,0.113218,0,1627.79,1471.06,1549.43,1.1843 0.342 0.945097
0.118,0.114206,0,1681.17,1508.09,1594.63,1.1843 0.342 0.943951
0.119,0.115193,0,1725.67,1560.69,1643.18,1.1843 0.342 0.942794
0.12,0.116182,0,1780.96,1599.51,1690.23,1.1843 0.342 0.941628
0.121,0.117173,0,1827.42,1653.88,1740.65,1.1843 0.342 0.940452
0.122,0.118162,0,1884.62,1694.54,1789.58,1.1843 0.342 0.939266
0.123,0.11915,0,1933.09,1750.74,1841.92,1.1843 0.342 0.938071
0.124,0.120099,0,1992.23,1793.27,1892.75,1.1843 0.342 0.936865
0.125,0.121046,0,2042.75,1851.35,1947.05,1.1843 0.342 0.93565
0.126,0.122037,0,2103.85,1895.82,1999.83,1.1843 0.342 0.934425
0.127,0.123071,0,2156.45,1955.81,2056.13,1.1843 0.342 0.93319
0.128,0.124105,0,2235.92,2002.04,2118.98,1.1843 0.342 0.931946
0.129,0.125144,0,2278.17,2064.15,2171.16,1.1843 0.342 0.930691
0.13,0.126184,0,2343.28,2112.52,2227.9,1.1843 0.342 0.929427
0.131,0.127223,0,2398.73,2165.87,2282.3,1.1843 0.342 0.928153
0.132,0.128259,0,2466.7,2223.31,2345.01,1.1843 0.342 0.926869
0.133,0.129293,0,2524.52,2290.26,2407.39,1.1843 0.342 0.925576
0.134,0.130329,0,2593.32,2343.06,2468.19,1.1843 0.342 0.924272
0.135,0.13137,0,2654.09,2411.66,2532.88,1.1843 0.342 0.922959
0.136,0.132355,0,2725.08,2466.58,2595.83,1.1843 0.342 0.921636
0.137,0.133342,0,2788.35,2537.03,2662.69,1.1843 0.342 0.920303
0.138,0.134326,0,2861.46,2594.11,2727.79,1.1843 0.342 0.918961
0.139,0.135301,0,2927.13,2666.47,2796.8,1.1843 0.342 0.917608
0.14,0.136331,0,3002.33,2725.74,2864.04,1.1843 0.342 0.916246
0.141,0.137362,0,3070.41,2800.1,2935.26,1.1843 0.342 0.914874
0.142,0.138306,0,3147.72,2861.64,3004.68,1.1843 0.342 0.913492
0.143,0.139258,0,3218.23,2938.04,3078.14,1.1843 0.342 0.912101
0.144,0.140369,0,3297.65,3001.88,3149.76,1.1843 0.342 0.910699
0.145,0.141273,0,3370.6,3080.36,3225.48,1.1843 0.342 0.909288
0.146,0.142267,0,3452.13,3146.56,3299.35,1.1843 0.342 0.907867
0.147,0.143254,0,3527.56,3227.16,3377.36,1.1843 0.342 0.906436
0.148,0.144254,0,3611.21,3295.75,3453.48,1.1843 0.342 0.904996
0.149,0.145246,0,3688.71,3362.24,3525.47,1.1843 0.342 0.903545
0.15,0.146229,0,3775.82,3444.24,3610.03,1.1843 0.342 0.902085
0.151,0.147222,0,3876.56,3529.94,3703.25,1.1843 0.342 0.900615
0.152,0.148166,0,3948.95,3604.21,3776.58,1.1843 0.342 0.899135
0.153,0.149141,0,4031.02,3692.12,3861.57,1.1843 0.342 0.897646
0.154,0.150167,0,4120.43,3768.58,3944.51,1.1843 0.342 0.896146
0.155,0.151193,0,4204.81,3858.03,4031.42,1.1843 0.342 0.894637
0.156,0.152212,0,4296.23,3936.61,4116.42,1.1843 0.342 0.893118
0.157,0.153235,0,4383.15,4027.76,4205.46,1.1843 0.342 0.891589
0.158,0.154254,0,4476.26,4108.2,4292.23,1.1843 0.342 0.890051
0.159,0.155281,0,4565.48,4200.86,4383.17,1.1843 0.342 0.888502
0.16,0.156263,0,4660.24,4283.32,4471.78,1.1843 0.342 0.886944
0.161,0.15726,0,4751.73,4377.58,4564.65,1.1843 0.342 0.885376
0.162,0.158223,0,4848.19,4462.13,4655.16,1.1843 0.342 0.883798
0.163,0.159211,0,4941.92,4558.01,4749.96,1.1843 0.342 0.882211
0.164,0.160239,0,5040.02,4644.69,4842.35,1.1843 0.342 0.880613
0.165,0.161264,0,5135.95,4742.19,4939.07,1.1843 0.342 0.879006
0.166,0.162287,0,5235.65,4831.01,5033.33,1.1843 0.342 0.877389
0.167,0.163316,0,5333.78,4930.14,5131.96,1.1843 0.342 0.875762
0.168,0.164346,0,5435.07,5021.13,5228.1,1.1843 0.342 0.874126
0.169,0.165368,0,5535.14,5099.37,5317.26,1.1843 0.342 0.872479
0.17,0.166387,0,5639.29,5208.06,5423.68,1.1843 0.342 0.870823
0.171,0.167367,0,5740.98,5311.9,5526.44,1.1843 0.342 0.869157
0.172,0.168364,0,5845.26,5408.17,5626.72,1.1843 0.342 0.867481
0.173,0.169359,0,5949.86,5513.1,5731.48,1.1843 0.342 0.865796
0.174,0.170302,0,6086.67,5610.46,5848.56,1.1843 0.342 0.8641
0.175,0.171338,0,6170.74,5717.28,5944.01,1.1843 0.342 0.862395
0.176,0.172329,0,6277.31,5817.56,6047.43,1.1843 0.342 0.86068
0.177,0.173311,0,6384.98,5925.29,6155.14,1.1843 0.342 0.858955
0.178,0.174296,0,6492.9,6027.71,6260.3,1.1843 0.342 0.857221
0.179,0.175283,0,6603.23,6136.81,6370.02,1.1843 0.342 0.855476
0.18,0.176271,0,6712.96,6241.38,6477.17,1.1843 0.342 0.853722
0.181,0.177257,0,6825.89,6351.95,6588.92,1.1843 0.342 0.851958
0.182,0.178242,0,6937.33,6458.73,6698.03,1.1843 0.342 0.850184
0.183,0.17922,0,7052.72,6570.81,6811.76,1.1843 0.342 0.848401
0.184,0.180173,0,7165.77,6679.84,6922.8,1.1843 0.342 0.846607
0.185,0.181162,0,7283.53,6793.44,7038.49,1.1843 0.342 0.844804
0.186,0.182149,0,7398.13,6904.76,7151.44,1.1843 0.342 0.842991
0.187,0.183141,0,7518.23,7019.89,7269.06,1.1843 0.342 0.841168
0.188,0.184132,0,7634.32,7133.5,7383.91,1.1843 0.342 0.839336
0.189,0.185124,0,7756.83,7221.95,7489.39,1.1843 0.342 0.837493
0.19,0.186116,0,7875.41,7357.57,7616.49,1.1843 0.342 0.835641
0.191,0.187107,0,7999.29,7477.37,7738.33,1.1843 0.342 0.833779
0.192,0.188055,0,8118.2,7596.99,7857.59,1.1843 0.342 0.831907
0.193,0.189073,0,8245.06,7717.73,7981.39,1.1843 0.342 0.830026
0.194,0.190023,0,8365.52,7839.27,8102.39,1.1843 0.342 0.828134
0.195,0.191209,0,8494.76,7961.21,8227.99,1.1843 0.342 0.826233
0.196,0.192204,0,8616.66,8084.81,8350.73,1.1843 0.342 0.824322
0.197,0.193191,0,8783.83,8206.66,8495.24,1.1843 0.342 0.822401
0.198,0.194183,0,8880.89,8333.42,8607.15,1.1843 0.342 0.820471
0.199,0.195172,0,9013.54,8458.15,8735.84,1.1843 0.342 0.81853
0.2,0.196206,0,9136.58,8586.24,8861.41,1.1843 0.342 0.81658
