0.001,0.051
0.002,0.0509731
0.003,0.0509175
0.004,0.0508337
0.005,0.0507229
0.006,0.0505868
0.007,0.0505794
0.008,0.0505824
0.009,0.05056
0.01,0.0505121
0.011,0.0504403
0.012,0.0503423
0.013,0.0502216
0.014,0.0502168
0.015,0.0501778
0.016,0.0500885
0.017,0.0500036
0.018,0.049883
0.019,0.0497528
0.02,0.0498727
0.021,0.0499134
0.022,0.049894
0.023,0.0499046
0.024,0.04989
0.025,0.049859
0.026,0.0498004
0.027,0.0497259
0.028,0.0496231
0.029,0.0496105
0.03,0.0496313
0.031,0.0496364
0.032,0.0496141
0.033,0.0495785
0.034,0.0495146
0.035,0.0494379
0.036,0.04952
0.037,0.0495853
0.038,0.0495409
0.039,0.0496077
0.04,0.0495943
0.041,0.0495728
0.042,0.049521
0.043,0.0495261
0.044,0.0494809
0.045,0.0494968
0.046,0.0494679
0.047,0.0494598
0.048,0.0493952
0.049,0.0493845
0.05,0.0493752
0.051,0.0493598
0.052,0.0493136
0.053,0.049472
0.054,0.0495092
0.055,0.0495045
0.056,0.0495163
0.057,0.0495223
0.058,0.0494964
0.059,0.0494698
0.06,0.0494108
0.061,0.0493935
0.062,0.0493743
0.063,0.0493946
0.064,0.0494342
0.065,0.0494677
0.066,0.0494495
0.067,0.0494685
0.068,0.0494287
0.069,0.0494519
0.07,0.0493984
0.071,0.0493697
0.072,0.0493907
0.073,0.049429
0.074,0.0494147
0.075,0.0494073
0.076,0.0493648
0.077,0.0493643
0.078,0.0493047
0.079,0.0493045
0.08,0.0492431
0.081,0.0492545
0.082,0.0492258
0.083,0.049211
0.084,0.049161
0.085,0.0491289
0.086,0.0491781
0.087,0.0492014
0.088,0.0491524
0.089,0.0491522
0.09,0.049159
0.091,0.0491403
0.092,0.0491486
0.093,0.0491742
0.094,0.049234
0.095,0.0491937
0.096,0.0490064
0.097,0.0491069
0.098,0.0491834
0.099,0.0492795
0.1,0.0492764
0.101,0.0493659
0.102,0.0493433
0.103,0.0493624
0.104,0.0494275
0.105,0.049399
0.106,0.0494198
0.107,0.0493607
0.108,0.0492962
0.109,0.0493626
0.11,0.0493599
0.111,0.0493956
0.112,0.0493874
0.113,0.0494101
0.114,0.0494756
0.115,0.0495467
0.116,0.049555
0.117,0.0495253
0.118,0.0494302
0.119,0.049665
0.12,0.0497426
0.121,0.0498556
0.122,0.0499215
0.123,0.0500137
0.124,0.0500939
0.125,0.0502012
0.126,0.0502621
0.127,0.0503651
0.128,0.0504191
0.129,0.0505169
0.13,0.0505649
0.131,0.0506595
0.132,0.0507033
0.133,0.0507964
0.134,0.0508419
0.135,0.0509687
0.136,0.0510075
0.137,0.0511151
0.138,0.0512432
0.139,0.0514709
0.14,0.0516269
0.141,0.0518575
0.142,0.0519671
0.143,0.0522
0.144,0.0522893
0.145,0.0524654
0.146,0.0526666
0.147,0.0529086
0.148,0.0528775
0.149,0.053129
0.15,0.0530898
0.151,0.0533229
0.152,0.0533977
0.153,0.0535677
0.154,0.0536411
0.155,0.0538171
0.156,0.0538708
0.157,0.0540566
0.158,0.054099
0.159,0.0543049
0.16,0.0543393
0.161,0.054565
0.162,0.0546979
0.163,0.0549444
0.164,0.0551173
0.165,0.055384
0.166,0.0552357
0.167,0.0552793
0.168,0.0552605
0.169,0.0553321
0.17,0.055344
0.171,0.0553566
0.172,0.0553973
0.173,0.0554321
0.174,0.0554984
0.175,0.0555521
0.176,0.055527
0.177,0.055594
0.178,0.0555978
0.179,0.0556941
0.18,0.0557255
0.181,0.0558542
0.182,0.0558673
0.183,0.0560587
0.184,0.0561915
0.185,0.0564214
0.186,0.0565896
0.187,0.0570314
0.188,0.057366
0.189,0.0576822
0.19,0.0580443
0.191,0.0583643
0.192,0.0587538
0.193,0.0590734
0.194,0.0594903
0.195,0.0598251
0.196,0.0600696
0.197,0.0604069
0.198,0.0606806
0.199,0.0610483
0.2,0.0613517
0.201,0.061749
0.202,0.0620813
0.203,0.0625076
0.204,0.0628686
0.205,0.0633239
0.206,0.0637134
0.207,0.0641958
