0.001,0.051
0.002,0.0480776
0.003,0.048079
0.004,0.0480844
0.005,0.0480866
0.006,0.0480872
0.007,0.0480932
0.008,0.0481056
0.009,0.0481092
0.01,0.0481225
0.011,0.0481252
0.012,0.0481414
0.013,0.0481755
0.014,0.0482124
0.015,0.0482581
0.016,0.048281
0.017,0.0482833
0.018,0.0482842
0.019,0.0482865
0.02,0.0482874
0.021,0.0482895
0.022,0.0482905
0.023,0.0482926
0.024,0.0482935
0.025,0.0482956
0.026,0.0482966
0.027,0.0482987
0.028,0.0482982
0.029,0.0482977
0.03,0.0482978
0.031,0.0482999
0.032,0.0483006
0.033,0.0483006
0.034,0.048301
0.035,0.0483166
0.036,0.048344
0.037,0.0483759
0.038,0.0484109
0.039,0.0484505
0.04,0.048493
0.041,0.0485402
0.042,0.0485842
0.043,0.0486267
0.044,0.048628
0.045,0.0486306
0.046,0.0486315
0.047,0.048634
0.048,0.0486349
0.049,0.0486374
0.05,0.0486664
0.051,0.0487012
0.052,0.0487023
0.053,0.048705
0.054,0.0487061
0.055,0.0487272
0.056,0.0487284
0.057,0.0487312
0.058,0.0487322
0.059,0.0487351
0.06,0.0487353
0.061,0.0487374
0.062,0.0487378
0.063,0.0487399
0.064,0.0487403
0.065,0.0487425
0.066,0.0487428
0.067,0.0487451
0.068,0.0487455
0.069,0.0487478
0.07,0.0487484
0.071,0.0487507
0.072,0.0487513
0.073,0.0487538
0.074,0.0487544
0.075,0.048757
0.076,0.0487576
0.077,0.0487602
0.078,0.0487608
0.079,0.0487635
0.08,0.0487641
0.081,0.0487668
0.082,0.0487675
0.083,0.0487702
0.084,0.0487709
0.085,0.0487737
0.086,0.04881
0.087,0.0488529
0.088,0.0488561
0.089,0.0488598
0.09,0.0488601
0.091,0.048863
0.092,0.0488634
0.093,0.0488663
0.094,0.0488703
0.095,0.0488733
0.096,0.0488739
0.097,0.0488806
0.098,0.0488812
0.099,0.0488878
0.1,0.048889
0.101,0.0488923
0.102,0.0488929
0.103,0.0488962
