0.001,0.051
0.002,0.0487254
0.003,0.0488733
0.004,0.0490913
0.005,0.0493137
0.006,0.0495273
0.007,0.0497363
0.008,0.0499392
0.009,0.0501433
0.01,0.0503021
0.011,0.0503971
0.012,0.0504571
0.013,0.050503
0.014,0.0505365
0.015,0.0505671
0.016,0.050594
0.017,0.0506176
0.018,0.0506392
0.019,0.0506572
0.02,0.0506738
0.021,0.0506862
0.022,0.0506988
0.023,0.0507093
0.024,0.0507214
0.025,0.050734
0.026,0.0507486
0.027,0.0507627
0.028,0.0507784
0.029,0.0507948
0.03,0.0508119
0.031,0.0508271
0.032,0.0508463
0.033,0.0508639
0.034,0.0508846
0.035,0.0509114
0.036,0.050944
0.037,0.0509771
0.038,0.0510116
0.039,0.0510443
0.04,0.0510777
0.041,0.051109
0.042,0.0511418
0.043,0.0511725
0.044,0.0512047
0.045,0.0512344
0.046,0.0512651
0.047,0.0512931
0.048,0.0513209
0.049,0.0513458
0.05,0.0513735
0.051,0.0513991
0.052,0.0514347
0.053,0.0514703
0.054,0.0515065
0.055,0.0515394
0.056,0.0515714
0.057,0.0515998
0.058,0.0516383
0.059,0.0516751
0.06,0.0517124
0.061,0.0517461
0.062,0.0517865
0.063,0.0518232
0.064,0.051864
0.065,0.0519012
0.066,0.0519441
0.067,0.0519829
0.068,0.0520259
0.069,0.0520645
0.07,0.0521095
0.071,0.05215
0.072,0.0521942
0.073,0.0522339
0.074,0.0522798
0.075,0.0523209
0.076,0.052366
0.077,0.0524064
0.078,0.0524538
0.079,0.0524962
0.08,0.0525428
0.081,0.0525842
0.082,0.0526328
0.083,0.0526755
0.084,0.0527228
0.085,0.0527645
0.086,0.0528135
0.087,0.0528564
0.088,0.0529036
0.089,0.0529449
0.09,0.0529942
0.091,0.0530373
0.092,0.0530865
0.093,0.0531294
0.094,0.0531787
0.095,0.0532217
0.096,0.0532714
0.097,0.0533148
0.098,0.0533641
0.099,0.0534074
0.1,0.0534582
0.101,0.0535029
0.102,0.0535535
0.103,0.0535977
0.104,0.0536509
0.105,0.053697
0.106,0.0537475
0.107,0.0537917
0.108,0.0538475
0.109,0.0538957
0.11,0.053947
0.111,0.0539921
0.112,0.0540527
0.113,0.0541046
0.114,0.0541575
0.115,0.0542047
0.116,0.0542612
0.117,0.0543096
0.118,0.0543659
0.119,0.054415
0.12,0.0544729
0.121,0.0545234
0.122,0.0545806
0.123,0.054631
0.124,0.0546902
0.125,0.0547419
0.126,0.054801
0.127,0.0548527
0.128,0.0549127
0.129,0.0549646
0.13,0.0550233
0.131,0.0550741
0.132,0.0551344
0.133,0.055186
0.134,0.0552435
0.135,0.0552938
0.136,0.0553586
0.137,0.0554135
0.138,0.0554682
0.139,0.0555173
0.14,0.0555884
0.141,0.055648
0.142,0.0557117
0.143,0.0557655
0.144,0.055825
0.145,0.0558767
0.146,0.0559329
0.147,0.0559836
0.148,0.0560328
0.149,0.0560805
0.15,0.0561272
0.151,0.0561716
0.152,0.0562329
0.153,0.0562829
0.154,0.0563403
0.155,0.0563881
0.156,0.0564439
0.157,0.0564921
0.158,0.0565493
0.159,0.0565998
0.16,0.0566535
0.161,0.0567025
0.162,0.0567494
0.163,0.0567938
0.164,0.0568527
0.165,0.0569014
0.166,0.0569555
0.167,0.0570015
0.168,0.0570481
0.169,0.0570889
0.17,0.0571276
0.171,0.0571623
0.172,0.0572102
0.173,0.0572477
0.174,0.0572891
0.175,0.0573258
0.176,0.0573583
0.177,0.0573901
0.178,0.0574331
0.179,0.0574704
0.18,0.0575063
0.181,0.057537
0.182,0.0575783
0.183,0.0576143
0.184,0.057643
0.185,0.0576672
0.186,0.0577001
0.187,0.0577301
0.188,0.0577852
0.189,0.0578463
0.19,0.0579188
0.191,0.0579875
0.192,0.058075
0.193,0.0581679
0.194,0.0582801
0.195,0.0584065
0.196,0.0585504
0.197,0.058711
0.198,0.0588894
0.199,0.059085
0.2,0.0592988
0.201,0.0595289
0.202,0.0597764
0.203,0.0600422
0.204,0.0603278
0.205,0.0606324
0.206,0.0609572
0.207,0.0613016
0.208,0.0616665
0.209,0.0620513
0.21,0.0624573
0.211,0.0628836
0.212,0.0633314
0.213,0.0638001
