0.001,0.051
0.002,0.0480776
0.003,0.048079
0.004,0.0480844
0.005,0.0480866
0.006,0.0480872
0.007,0.0480932
0.008,0.0481056
0.009,0.0481092
0.01,0.0481225
0.011,0.0481252
0.012,0.0481414
0.013,0.0481755
0.014,0.0482124
0.015,0.0482581
0.016,0.048281
0.017,0.0482833
0.018,0.0482842
0.019,0.0482865
0.02,0.0482874
0.021,0.0482895
0.022,0.0482904
0.023,0.0482925
0.024,0.0482935
0.025,0.0482956
0.026,0.0482966
0.027,0.0482986
0.028,0.0482981
0.029,0.0482976
0.03,0.0482973
0.031,0.048299
0.032,0.0483237
0.033,0.0483337
0.034,0.0483343
0.035,0.0483369
0.036,0.0483379
0.037,0.0483403
0.038,0.0483431
0.039,0.0483439
0.04,0.0483442
0.041,0.0483457
0.042,0.048346
0.043,0.0483475
0.044,0.0483479
0.045,0.0483494
0.046,0.0483498
0.047,0.0483512
0.048,0.0483517
0.049,0.0483533
0.05,0.0483573
0.051,0.0483588
0.052,0.0483592
0.053,0.0483608
0.054,0.0483612
0.055,0.0483628
0.056,0.0483632
0.057,0.0483649
0.058,0.0483653
0.059,0.048367
0.06,0.0483674
0.061,0.048369
0.062,0.0483695
0.063,0.0483712
0.064,0.0483717
0.065,0.0483734
0.066,0.0483739
0.067,0.0483756
0.068,0.0483761
0.069,0.0483779
0.07,0.0483784
0.071,0.0483802
0.072,0.0483808
0.073,0.0483827
0.074,0.0483833
0.075,0.0483853
0.076,0.0483859
0.077,0.0483879
0.078,0.0483886
0.079,0.0483906
0.08,0.0483913
0.081,0.0483933
0.082,0.048394
0.083,0.0483961
0.084,0.0483968
0.085,0.0483989
0.086,0.0483996
0.087,0.0484017
0.088,0.0484024
0.089,0.0484045
0.09,0.0484052
0.091,0.0484074
0.092,0.0484082
0.093,0.0484104
0.094,0.0484199
0.095,0.0484219
0.096,0.0484228
0.097,0.0484255
0.098,0.0484262
0.099,0.0484287
0.1,0.0484294
0.101,0.0484319
0.102,0.0484327
