0.001,0.051
0.002,0.051
0.003,0.0487978
0.004,0.0489091
0.005,0.0489288
0.006,0.0489462
0.007,0.0489723
0.008,0.0489914
0.009,0.0489979
0.01,0.0489988
0.011,0.049003
0.012,0.0490074
0.013,0.0490104
0.014,0.0490117
0.015,0.0490122
0.016,0.0490135
0.017,0.0490144
0.018,0.0490148
0.019,0.0490135
0.02,0.0490158
0.021,0.0490154
0.022,0.0490155
0.023,0.049015
0.024,0.0490148
0.025,0.0490143
0.026,0.0490154
0.027,0.0490152
0.028,0.0490139
0.029,0.049014
0.03,0.0490143
0.031,0.0490137
0.032,0.0490141
0.033,0.0490148
0.034,0.0490141
0.035,0.0490142
0.036,0.0490142
0.037,0.0490143
0.038,0.0490139
0.039,0.0490136
0.04,0.0490135
0.041,0.0490134
0.042,0.0490131
0.043,0.0490129
0.044,0.0490129
0.045,0.0490127
0.046,0.0490126
0.047,0.0490126
0.048,0.0490126
0.049,0.0490126
0.05,0.0490126
0.051,0.0490128
0.052,0.049012
0.053,0.0490124
0.054,0.0490139
0.055,0.0490134
0.056,0.0490133
0.057,0.0490136
0.058,0.0490133
0.059,0.0490135
0.06,0.0490139
0.061,0.0490133
0.062,0.0490133
0.063,0.0490138
0.064,0.0490145
0.065,0.0490142
0.066,0.0490147
0.067,0.0490145
0.068,0.049015
0.069,0.0490157
0.07,0.0490153
0.071,0.0490151
0.072,0.0490155
0.073,0.0490162
0.074,0.0490169
0.075,0.0490162
0.076,0.0490168
0.077,0.0490175
0.078,0.0490169
0.079,0.0490197
0.08,0.0490194
0.081,0.0490191
0.082,0.0490198
0.083,0.0490192
0.084,0.0490198
0.085,0.0490197
0.086,0.0490223
0.087,0.0490257
0.088,0.0490303
0.089,0.0490279
0.09,0.0490246
0.091,0.0490267
0.092,0.0490297
0.093,0.0490318
0.094,0.0490346
0.095,0.0490327
0.096,0.0490317
0.097,0.0490314
0.098,0.0490239
0.099,0.0490271
0.1,0.0490309
0.101,0.0490261
0.102,0.0490368
0.103,0.0490212
0.104,0.0490325
0.105,0.0490396
0.106,0.049042
0.107,0.0490441
0.108,0.0490456
0.109,0.0490448
0.11,0.0490481
0.111,0.049046
0.112,0.0490359
0.113,0.0490343
0.114,0.0490406
0.115,0.0490419
0.116,0.0490429
0.117,0.0490435
0.118,0.0490439
0.119,0.0490444
0.12,0.0490449
0.121,0.0490455
0.122,0.0490462
0.123,0.0490469
0.124,0.0490475
0.125,0.0490384
0.126,0.0490323
0.127,0.0490394
0.128,0.0490266
0.129,0.0490306
0.13,0.0490343
0.131,0.0490381
0.132,0.0490419
0.133,0.0490457
0.134,0.0490478
0.135,0.0490491
0.136,0.0490436
0.137,0.0490378
0.138,0.0490475
0.139,0.0490509
0.14,0.0490542
0.141,0.0490567
0.142,0.0490575
0.143,0.0490475
0.144,0.0490502
0.145,0.0490597
0.146,0.0490618
0.147,0.0490647
0.148,0.0490662
0.149,0.0490665
0.15,0.0490666
0.151,0.0490677
0.152,0.0490672
0.153,0.0490656
0.154,0.0490665
0.155,0.0490705
0.156,0.0490701
0.157,0.0490571
0.158,0.0490545
0.159,0.0490515
0.16,0.0490466
0.161,0.0490444
0.162,0.0490458
0.163,0.0490519
0.164,0.0490551
0.165,0.0490572
0.166,0.0490597
0.167,0.0490619
0.168,0.0490636
0.169,0.0490652
0.17,0.0490666
0.171,0.0490678
0.172,0.0490688
0.173,0.0490697
0.174,0.0490704
0.175,0.0490707
0.176,0.0490711
0.177,0.0490714
0.178,0.0490717
0.179,0.0490719
0.18,0.0490721
0.181,0.0490723
0.182,0.0490726
0.183,0.0490728
0.184,0.049073
0.185,0.0490732
0.186,0.0490734
0.187,0.0490735
0.188,0.0490596
0.189,0.0490635
0.19,0.0490545
0.191,0.0490515
0.192,0.0490522
0.193,0.0490537
0.194,0.0490549
0.195,0.0490555
0.196,0.0490554
0.197,0.0490554
0.198,0.0490552
0.199,0.0490542
0.2,0.0490526
0.201,0.0490509
0.202,0.0490489
0.203,0.0490457
0.204,0.0490428
0.205,0.0490403
0.206,0.0490363
0.207,0.0490304
0.208,0.049025
0.209,0.049021
0.21,0.0490142
0.211,0.0490116
0.212,0.0490737
0.213,0.0490659
0.214,0.0490699
0.215,0.0490665
0.216,0.0490679
0.217,0.0490645
0.218,0.0490678
0.219,0.049066
0.22,0.0490652
0.221,0.0490651
0.222,0.0490642
0.223,0.0490643
0.224,0.0490639
0.225,0.0490637
0.226,0.0490637
0.227,0.0490635
0.228,0.0490634
0.229,0.049063
0.23,0.0490626
0.231,0.0490622
0.232,0.0490617
0.233,0.0490611
0.234,0.0490604
0.235,0.0490596
0.236,0.0490587
0.237,0.0490415
0.238,0.049028
0.239,0.0490186
0.24,0.0490172
0.241,0.049019
0.242,0.0490177
0.243,0.049016
0.244,0.049014
0.245,0.0490121
0.246,0.0490104
0.247,0.0490087
0.248,0.0490118
0.249,0.0490183
0.25,0.0490234
0.251,0.0490288
0.252,0.0490345
0.253,0.0490377
0.254,0.0490397
0.255,0.0490412
0.256,0.0490486
0.257,0.0490506
0.258,0.0490515
0.259,0.0490534
0.26,0.049055
0.261,0.0490553
0.262,0.049055
0.263,0.0490546
0.264,0.0490544
0.265,0.0490542
0.266,0.0490541
0.267,0.049054
0.268,0.0490539
0.269,0.0490538
0.27,0.0490537
0.271,0.0490536
0.272,0.0490536
0.273,0.0490535
0.274,0.0490535
0.275,0.0490534
0.276,0.0490534
0.277,0.0490534
0.278,0.0490534
0.279,0.0490534
0.28,0.0490533
0.281,0.0490533
0.282,0.0490534
