0.001,0.051
0.002,0.0510006
0.003,0.0510011
0.004,0.0510017
0.005,0.0510021
0.006,0.0510029
0.007,0.0510026
0.008,0.0510037
0.009,0.0510036
0.01,0.051005
0.011,0.051005
0.012,0.0510064
0.013,0.0510064
0.014,0.0510078
0.015,0.0510078
0.016,0.0510092
0.017,0.0510093
0.018,0.0510107
0.019,0.0510108
0.02,0.0510122
0.021,0.0510123
0.022,0.0510138
0.023,0.0510139
0.024,0.0510154
0.025,0.0510155
0.026,0.051017
0.027,0.0510172
0.028,0.0510187
0.029,0.0510189
0.03,0.0510205
0.031,0.0510208
0.032,0.0510223
0.033,0.0510226
0.034,0.0510242
0.035,0.0510246
0.036,0.0510261
0.037,0.0510265
0.038,0.0510281
0.039,0.0510285
0.04,0.0510301
0.041,0.0510306
0.042,0.0510321
0.043,0.0510327
0.044,0.0510342
0.045,0.0510348
0.046,0.0510364
0.047,0.051037
0.048,0.0510386
0.049,0.0510392
0.05,0.0510406
0.051,0.0510412
0.052,0.0510429
0.053,0.0510436
0.054,0.0510453
0.055,0.051046
0.056,0.0510477
0.057,0.0510485
0.058,0.0510501
0.059,0.051051
0.06,0.0510526
0.061,0.0510536
0.062,0.0510552
0.063,0.0510563
0.064,0.0510576
0.065,0.0510585
0.066,0.0510602
0.067,0.0510613
0.068,0.0510629
0.069,0.051064
0.07,0.0510653
0.071,0.0510663
0.072,0.0510679
0.073,0.0510692
0.074,0.0510708
0.075,0.0510721
0.076,0.0510734
0.077,0.0510744
0.078,0.0510761
0.079,0.0510774
0.08,0.051079
0.081,0.0510805
0.082,0.0510817
0.083,0.0510828
0.084,0.0510844
0.085,0.0510859
0.086,0.0510871
0.087,0.0510883
0.088,0.05109
0.089,0.0510915
0.09,0.0510932
0.091,0.0510947
0.092,0.051096
0.093,0.0510973
0.094,0.051099
0.095,0.0511006
0.096,0.0511023
0.097,0.051104
0.098,0.0511053
0.099,0.0511067
0.1,0.0511084
0.101,0.0511102
0.102,0.0511115
0.103,0.0511131
0.104,0.0511149
0.105,0.0511168
0.106,0.0511186
0.107,0.0511206
0.108,0.051122
0.109,0.0511236
0.11,0.0511254
0.111,0.0511274
0.112,0.0511289
0.113,0.0511306
0.114,0.0511326
0.115,0.0511347
0.116,0.0511367
0.117,0.0511389
0.118,0.0511405
0.119,0.0511425
0.12,0.0511445
0.121,0.0511468
0.122,0.0511484
0.123,0.0511504
0.124,0.0511526
0.125,0.0511549
0.126,0.051157
0.127,0.0511594
0.128,0.051161
0.129,0.0511632
0.13,0.0511652
0.131,0.0511675
0.132,0.0511696
0.133,0.051172
0.134,0.0511737
0.135,0.0511758
0.136,0.0511778
0.137,0.0511801
0.138,0.051182
0.139,0.0511843
0.14,0.0511859
0.141,0.051188
0.142,0.05119
0.143,0.0511923
0.144,0.0511943
0.145,0.0511965
0.146,0.0511981
0.147,0.0512003
0.148,0.0512023
0.149,0.0512047
0.15,0.0512067
0.151,0.0512091
0.152,0.0512112
0.153,0.0512135
0.154,0.0512156
0.155,0.051218
0.156,0.05122
0.157,0.0512223
0.158,0.0512243
0.159,0.0512266
0.16,0.0512284
0.161,0.0512307
0.162,0.0512327
0.163,0.0512351
0.164,0.0512371
0.165,0.0512394
0.166,0.0512415
0.167,0.0512438
0.168,0.0512458
0.169,0.0512482
0.17,0.0512502
0.171,0.0512525
0.172,0.0512546
0.173,0.051257
0.174,0.051259
0.175,0.0512614
0.176,0.0512635
0.177,0.0512659
0.178,0.051268
0.179,0.0512704
0.18,0.0512726
0.181,0.051275
0.182,0.0512772
0.183,0.0512798
0.184,0.051282
0.185,0.0512846
0.186,0.0512869
0.187,0.0512895
0.188,0.0512918
0.189,0.0512945
0.19,0.051297
0.191,0.0512997
0.192,0.0513023
0.193,0.0513051
0.194,0.0513079
0.195,0.0513107
0.196,0.0513134
0.197,0.0513164
0.198,0.0513192
0.199,0.0513221
0.2,0.0513444
0.201,0.0513458
0.202,0.0513486
0.203,0.0513514
0.204,0.0513545
0.205,0.0513574
0.206,0.0513604
0.207,0.0513634
0.208,0.0513665
0.209,0.0513695
0.21,0.0513727
0.211,0.0513757
0.212,0.0513789
0.213,0.051382
0.214,0.0513848
